,温度1,温度2,降水量1,風速1,気温,降水量,風速平均,風速最大
2020-09-13 03:50:00,25.7,26.7,0.0,1.1,25.3,0.5,1.3,2.0
2020-09-13 04:00:00,25.8,26.7,0.0,1.4,25.4,0.5,1.7,2.4
2020-09-13 04:10:00,25.8,26.6,0.0,1.4,25.5,0.5,1.0,3.1
2020-09-13 04:20:00,25.6,26.6,0.0,1.2,25.5,0.5,1.4,2.3
2020-09-13 04:30:00,25.7,26.6,0.0,1.5,25.6,0.0,1.0,1.9
2020-09-13 04:40:00,25.8,26.6,0.0,1.6,25.6,0.0,1.7,2.8
2020-09-13 04:50:00,25.8,26.6,0.0,1.4,25.8,0.5,1.5,2.3
2020-09-13 05:00:00,25.7,26.6,0.2,1.8,25.7,0.0,1.3,2.3
2020-09-13 05:10:00,25.5,26.6,0.0,1.4,25.9,0.0,1.6,2.6
2020-09-13 05:20:00,25.3,26.6,0.0,1.0,25.7,0.0,1.8,3.1
2020-09-13 05:30:00,25.5,26.6,0.2,1.3,25.6,0.5,1.8,2.7
2020-09-13 05:40:00,25.7,26.5,0.0,0.3,25.7,0.0,1.5,2.6
2020-09-13 05:50:00,25.8,26.5,0.0,0.2,25.5,0.0,1.5,2.3
2020-09-13 06:00:00,26.0,26.5,0.0,1.2,25.6,0.0,1.6,2.3
2020-09-13 06:10:00,26.1,26.6,0.0,0.7,25.7,0.0,1.7,2.3
2020-09-13 06:20:00,27.2,26.6,0.0,0.8,26.1,0.0,1.4,1.9
2020-09-13 06:30:00,27.1,26.6,0.0,1.3,26.2,0.0,1.7,2.9
2020-09-13 06:40:00,26.7,26.6,0.0,1.0,26.5,0.0,2.2,3.4
2020-09-13 06:50:00,26.6,26.6,0.0,0.7,26.5,0.0,2.1,3.7
2020-09-13 07:00:00,26.8,26.6,0.0,0.6,26.5,0.0,1.2,2.6
2020-09-13 07:10:00,27.1,26.6,0.0,0.6,27.0,0.0,1.4,2.7
2020-09-13 07:20:00,27.4,26.7,0.0,1.2,27.1,0.0,2.1,3.0
2020-09-13 07:30:00,27.0,26.7,0.0,1.1,27.1,0.0,2.0,3.3
2020-09-13 07:40:00,27.6,26.7,0.0,0.9,27.1,0.0,2.0,2.8
2020-09-13 07:50:00,28.5,26.7,0.0,1.3,27.3,0.0,2.4,3.5
2020-09-13 08:00:00,28.7,26.8,0.0,1.1,27.7,0.0,1.6,2.5
2020-09-13 08:10:00,28.0,26.8,0.0,0.8,27.6,0.0,1.8,2.7
2020-09-13 08:20:00,28.4,26.9,0.0,0.8,27.1,0.5,2.0,3.8
2020-09-13 08:30:00,29.5,26.9,0.0,0.7,26.6,0.5,2.8,4.1
2020-09-13 08:40:00,28.2,27.0,0.0,1.6,26.2,0.5,3.7,5.7
2020-09-13 08:50:00,27.8,27.0,0.0,1.3,26.4,0.0,2.7,4.2
2020-09-13 09:00:00,27.3,27.0,0.0,1.5,26.5,0.0,2.3,3.8
2020-09-13 09:10:00,27.0,27.0,0.0,1.5,26.6,0.5,2.3,3.6
2020-09-13 09:20:00,26.9,27.0,0.2,1.4,26.5,0.0,2.4,3.4
2020-09-13 09:30:00,27.1,27.0,0.0,1.2,26.5,0.0,2.2,3.2
2020-09-13 09:40:00,27.7,27.0,0.0,1.7,26.4,0.5,1.7,2.3
2020-09-13 09:50:00,27.3,27.0,0.0,1.1,26.3,1.0,1.6,2.4
2020-09-13 10:00:00,26.8,27.0,0.0,1.2,26.0,0.5,1.6,2.6
2020-09-13 10:10:00,26.4,27.0,0.0,0.6,26.0,0.5,1.4,2.1
2020-09-13 10:20:00,26.1,27.0,0.4,0.8,26.0,0.0,1.2,1.7
2020-09-13 10:30:00,26.0,26.9,0.4,0.4,26.0,0.5,2.1,3.9
2020-09-13 10:40:00,26.0,26.9,0.2,0.4,26.0,0.0,2.2,3.4
2020-09-13 10:50:00,26.0,26.9,0.2,0.6,26.0,0.0,1.9,3.4
2020-09-13 11:00:00,26.0,26.9,0.2,0.6,26.0,0.0,2.4,3.8
2020-09-13 11:10:00,26.0,26.9,0.0,1.1,25.7,0.0,3.4,4.8
2020-09-13 11:20:00,25.9,26.9,0.0,1.7,25.7,0.0,3.9,5.5
2020-09-13 11:30:00,25.8,26.9,0.0,1.5,25.7,0.0,1.8,4.1
2020-09-13 11:40:00,25.8,26.9,0.0,1.5,25.8,0.0,0.9,1.9
2020-09-13 11:50:00,25.9,26.9,0.0,0.3,25.7,0.0,2.0,3.1
2020-09-13 12:00:00,26.0,26.9,0.0,0.4,25.7,0.0,1.5,2.1
2020-09-13 12:10:00,26.1,26.9,0.0,0.2,25.8,0.0,2.0,3.0
2020-09-13 12:20:00,25.9,26.9,0.0,1.4,25.8,0.0,2.4,3.4
2020-09-13 12:30:00,25.9,26.9,0.0,1.0,25.9,0.0,1.9,3.1
2020-09-13 12:40:00,26.2,26.9,0.0,0.2,25.9,0.0,1.3,2.4
2020-09-13 12:50:00,26.3,26.9,0.0,0.5,26.1,0.0,1.5,2.5
2020-09-13 13:00:00,26.5,26.9,0.0,0.6,26.1,0.0,1.7,3.0
2020-09-13 13:10:00,26.9,27.0,0.0,0.2,26.3,0.0,1.9,3.0
2020-09-13 13:20:00,27.2,27.0,0.0,0.6,26.3,0.0,2.2,3.2
2020-09-13 13:30:00,28.1,27.1,0.0,0.5,26.3,0.0,2.3,3.5
2020-09-13 13:40:00,27.3,27.1,0.0,1.1,26.5,0.0,2.4,3.2
2020-09-13 13:50:00,27.2,27.2,0.0,1.5,26.5,0.0,1.9,3.3
2020-09-13 14:00:00,27.2,27.2,0.0,1.4,26.6,0.0,2.0,2.8
2020-09-13 14:10:00,27.7,27.2,0.0,0.5,26.5,0.0,1.7,2.4
2020-09-13 14:20:00,27.8,27.3,0.0,0.3,27.1,0.0,1.6,2.3
2020-09-13 14:30:00,28.5,27.3,0.0,0.5,27.4,0.0,1.9,3.1
2020-09-13 14:40:00,28.3,27.4,0.0,0.7,27.2,0.0,2.3,3.2
2020-09-13 14:50:00,27.9,27.4,0.0,0.4,27.5,0.0,2.4,3.3
2020-09-13 15:00:00,28.0,27.4,0.0,0.1,27.9,0.0,2.4,3.6
2020-09-13 15:10:00,29.4,27.5,0.0,0.2,28.1,0.0,2.4,3.3
2020-09-13 15:20:00,28.9,27.5,0.0,0.1,28.0,0.0,2.2,3.0
2020-09-13 15:30:00,28.5,27.6,0.0,0.0,27.9,0.0,1.7,2.5
2020-09-13 15:40:00,29.1,27.6,0.0,0.0,28.1,0.0,0.9,1.9
2020-09-13 15:50:00,28.3,27.6,0.0,0.0,28.2,0.0,0.4,1.0
2020-09-13 16:00:00,27.7,27.6,0.0,0.1,27.9,0.0,1.1,1.7
2020-09-13 16:10:00,28.0,27.6,0.0,0.0,28.1,0.0,1.2,1.6
2020-09-13 16:20:00,28.3,27.6,0.0,0.9,27.9,0.0,1.6,2.2
2020-09-13 16:30:00,28.3,27.6,0.0,0.7,27.9,0.0,1.7,2.1
2020-09-13 16:40:00,27.8,27.6,0.0,0.5,27.7,0.0,1.2,1.9
2020-09-13 16:50:00,27.1,27.6,0.0,0.3,27.6,0.0,1.7,2.9
2020-09-13 17:00:00,26.7,27.6,0.0,0.0,27.1,0.0,2.1,2.9
2020-09-13 17:10:00,26.6,27.6,0.0,0.1,26.7,0.0,2.0,2.7
2020-09-13 17:20:00,26.5,27.5,0.0,0.0,26.8,0.0,1.8,2.4
2020-09-13 17:30:00,26.3,27.5,0.0,0.0,26.6,0.0,1.6,2.0
2020-09-13 17:40:00,26.1,27.5,0.0,0.0,26.5,0.0,1.8,2.3
2020-09-13 17:50:00,26.1,27.4,0.0,0.0,26.4,0.0,1.6,2.1
2020-09-13 18:00:00,26.0,27.4,0.0,0.0,26.5,0.0,1.9,2.4
2020-09-13 18:10:00,25.9,27.4,0.0,0.1,26.4,0.0,1.7,2.2
2020-09-13 18:20:00,25.7,27.3,0.0,0.0,26.3,0.0,1.7,2.5
2020-09-13 18:30:00,25.6,27.3,0.0,0.0,26.1,0.0,1.3,1.7
2020-09-13 18:40:00,25.4,27.2,0.0,0.0,26.2,0.0,1.2,1.5
2020-09-13 18:50:00,25.2,27.2,0.0,0.0,26.0,0.0,0.8,1.2
2020-09-13 19:00:00,25.2,27.2,0.0,0.0,25.7,0.0,1.4,2.2
2020-09-13 19:10:00,25.2,27.1,0.0,0.0,25.7,0.0,0.7,1.1
2020-09-13 19:20:00,25.0,27.1,0.0,0.0,25.7,0.0,0.2,0.7
2020-09-13 19:30:00,24.7,27.1,0.0,0.0,25.6,0.0,1.0,1.3
2020-09-13 19:40:00,24.7,27.0,0.0,0.0,25.4,0.0,0.6,1.0
2020-09-13 19:50:00,24.7,27.0,0.0,0.0,25.4,0.0,0.9,1.3
2020-09-13 20:00:00,25.1,27.0,0.0,0.0,25.3,0.0,1.1,1.8
2020-09-13 20:10:00,25.0,26.9,0.0,0.0,25.1,0.0,1.4,1.9
2020-09-13 20:20:00,25.2,26.9,0.0,0.0,25.1,0.0,0.6,1.2
2020-09-13 20:30:00,25.1,26.9,0.0,0.0,25.0,0.0,1.0,1.3
2020-09-13 20:40:00,25.2,26.9,0.0,0.0,25.0,0.0,0.8,1.0
2020-09-13 20:50:00,25.2,26.9,0.0,0.0,24.9,0.0,1.1,1.4
2020-09-13 21:00:00,25.1,26.9,0.0,0.0,24.8,0.0,0.4,1.0
2020-09-13 21:10:00,25.1,26.8,0.0,0.0,24.9,0.0,0.3,1.0
2020-09-13 21:20:00,24.9,26.8,0.0,0.0,24.8,0.0,0.7,1.3
2020-09-13 21:30:00,24.9,26.8,0.0,0.0,24.8,0.0,0.6,1.0
2020-09-13 21:40:00,24.9,26.8,0.0,0.0,24.8,0.0,1.2,1.7
2020-09-13 21:50:00,24.9,26.8,0.0,0.0,24.8,0.0,1.3,1.8
2020-09-13 22:00:00,24.9,26.8,0.0,0.0,24.8,0.0,1.3,1.9
2020-09-13 22:10:00,24.9,26.8,0.0,0.0,24.9,0.0,1.1,1.9
2020-09-13 22:20:00,25.1,26.7,0.0,0.8,25.1,0.0,1.5,2.7
2020-09-13 22:30:00,25.0,26.7,0.0,1.8,25.1,0.0,1.8,3.7
2020-09-13 22:40:00,24.9,26.7,0.0,1.7,25.2,0.0,2.1,3.7
2020-09-13 22:50:00,24.9,26.7,0.0,1.0,25.2,0.0,2.2,3.4
2020-09-13 23:00:00,24.9,26.6,0.0,1.3,25.2,0.0,2.7,5.0
2020-09-13 23:10:00,25.0,26.6,0.0,1.5,25.1,0.0,4.0,7.1
2020-09-13 23:20:00,24.9,26.6,0.0,1.8,25.0,0.0,3.5,6.2
2020-09-13 23:30:00,25.0,26.5,0.0,1.9,24.9,0.0,2.7,5.0
2020-09-13 23:40:00,24.9,26.5,0.0,1.8,24.6,0.0,2.5,4.5
2020-09-13 23:50:00,24.8,26.5,0.0,1.6,24.7,0.0,2.6,4.6
2020-09-14 00:00:00,24.8,26.4,0.0,2.3,24.7,0.0,2.9,5.4
2020-09-14 00:10:00,24.6,26.4,0.0,1.7,24.6,0.0,2.9,5.2
2020-09-14 00:20:00,24.4,26.4,0.0,1.7,24.4,0.0,3.1,5.6
2020-09-14 00:30:00,24.2,26.3,0.0,1.8,24.3,0.0,2.5,4.8
2020-09-14 00:40:00,24.1,26.3,0.0,1.7,24.2,0.0,1.8,3.3
2020-09-14 00:50:00,23.9,26.2,0.0,1.8,24.1,0.0,1.9,3.8
2020-09-14 01:00:00,23.9,26.2,0.0,1.9,23.9,0.0,1.9,3.3
2020-09-14 01:10:00,23.8,26.1,0.0,2.1,23.8,0.0,1.8,3.0
2020-09-14 01:20:00,23.7,26.1,0.0,1.8,23.8,0.0,1.6,3.8
2020-09-14 01:30:00,23.6,26.1,0.0,2.3,23.7,0.0,1.9,3.5
2020-09-14 01:40:00,23.6,26.0,0.0,1.9,23.8,0.0,2.5,5.4
2020-09-14 01:50:00,23.6,26.0,0.0,1.7,23.7,0.0,2.6,5.0
2020-09-14 02:00:00,23.6,25.9,0.0,1.8,23.8,0.0,3.2,5.4
2020-09-14 02:10:00,23.6,25.9,0.0,2.4,23.6,0.0,2.7,5.0
2020-09-14 02:20:00,23.5,25.8,0.0,2.6,23.5,0.0,2.5,4.6
2020-09-14 02:30:00,23.3,25.8,0.0,2.3,23.4,0.0,2.5,4.6
2020-09-14 02:40:00,23.3,25.7,0.0,2.3,23.2,0.0,2.0,3.9
2020-09-14 02:50:00,23.2,25.7,0.0,2.2,23.0,0.0,1.4,2.2
2020-09-14 03:00:00,23.1,25.7,0.0,2.4,22.9,0.0,1.4,2.7
2020-09-14 03:10:00,22.9,25.6,0.0,2.8,23.2,0.0,2.1,3.6
2020-09-14 03:20:00,22.7,25.6,0.0,2.0,23.2,0.0,3.6,5.7
2020-09-14 03:30:00,22.9,25.5,0.0,2.4,23.1,0.0,3.2,4.8
2020-09-14 03:40:00,22.8,25.5,0.0,1.9,23.2,0.0,3.6,6.3
2020-09-14 03:50:00,22.9,25.5,0.0,2.0,23.1,0.0,3.1,4.7
2020-09-14 04:00:00,22.7,25.4,0.0,1.8,22.9,0.0,2.2,4.1
2020-09-14 04:10:00,22.7,25.4,0.0,2.4,22.9,0.0,2.6,4.4
2020-09-14 04:20:00,22.7,25.4,0.0,2.6,22.8,0.0,2.6,4.4
2020-09-14 04:30:00,22.6,25.3,0.0,3.2,22.7,0.0,2.7,4.7
2020-09-14 04:40:00,22.5,25.3,0.0,2.4,22.6,0.0,3.1,5.1
2020-09-14 04:50:00,22.4,25.2,0.0,2.8,22.7,0.0,2.3,4.4
2020-09-14 05:00:00,22.4,25.2,0.0,2.0,22.5,0.0,2.4,5.2
2020-09-14 05:10:00,22.4,25.2,0.0,2.7,22.5,0.0,3.4,6.3
2020-09-14 05:20:00,22.3,25.1,0.0,2.4,22.5,0.0,3.7,7.1
2020-09-14 05:30:00,22.4,25.1,0.0,3.2,22.4,0.0,3.5,7.6
2020-09-14 05:40:00,22.2,25.0,0.2,2.8,22.4,0.0,3.5,6.7
2020-09-14 05:50:00,22.6,25.0,0.0,2.9,22.4,0.0,3.1,6.5
2020-09-14 06:00:00,22.4,24.9,0.0,2.6,22.4,0.0,3.4,6.1
2020-09-14 06:10:00,22.7,24.9,0.0,2.6,22.4,0.0,3.0,5.4
2020-09-14 06:20:00,22.6,24.9,0.0,2.8,22.5,0.0,3.0,6.2
2020-09-14 06:30:00,23.2,24.8,0.0,2.6,22.8,0.0,3.4,6.9
2020-09-14 06:40:00,23.5,24.8,0.0,3.0,23.0,0.0,3.6,6.7
2020-09-14 06:50:00,23.8,24.8,0.0,3.1,23.0,0.0,3.6,6.9
2020-09-14 07:00:00,23.8,24.8,0.0,3.0,23.3,0.0,3.6,6.8
2020-09-14 07:10:00,24.2,24.8,0.0,2.9,23.2,0.0,4.0,7.2
2020-09-14 07:20:00,24.0,24.8,0.0,2.7,23.4,0.0,3.8,6.3
2020-09-14 07:30:00,24.2,24.8,0.0,2.5,23.6,0.0,3.6,6.5
2020-09-14 07:40:00,24.4,24.8,0.0,2.9,23.8,0.0,3.6,6.5
2020-09-14 07:50:00,24.8,24.8,0.0,2.8,23.9,0.0,3.6,7.2
2020-09-14 08:00:00,24.5,24.8,0.0,3.4,24.0,0.0,3.7,6.9
2020-09-14 08:10:00,24.8,24.8,0.0,3.5,24.3,0.0,3.1,6.3
2020-09-14 08:20:00,25.3,24.9,0.0,3.8,24.3,0.0,3.3,6.3
2020-09-14 08:30:00,25.2,24.9,0.0,3.7,24.7,0.0,3.1,5.7
2020-09-14 08:40:00,25.3,24.9,0.0,3.8,24.9,0.0,3.0,5.3
2020-09-14 08:50:00,25.5,24.9,0.0,3.7,25.1,0.0,3.4,7.2
2020-09-14 09:00:00,25.9,25.0,0.0,3.8,25.3,0.0,4.1,7.1
2020-09-14 09:10:00,26.3,25.0,0.0,3.6,25.4,0.0,3.4,5.7
2020-09-14 09:20:00,26.2,25.1,0.0,3.4,25.7,0.0,3.2,6.4
2020-09-14 09:30:00,27.2,25.1,0.0,3.6,26.0,0.0,3.6,7.4
2020-09-14 09:40:00,26.4,25.2,0.0,3.5,26.2,0.0,3.3,5.7
2020-09-14 09:50:00,26.8,25.2,0.0,4.2,26.5,0.0,3.7,7.2
2020-09-14 10:00:00,27.2,25.3,0.0,3.6,26.5,0.0,3.9,7.3
2020-09-14 10:10:00,26.9,25.4,0.0,4.7,26.6,0.0,3.6,6.9
2020-09-14 10:20:00,27.3,25.4,0.0,4.7,26.9,0.0,4.3,7.1
2020-09-14 10:30:00,27.9,25.5,0.0,3.3,26.9,0.0,4.1,7.4
2020-09-14 10:40:00,27.9,25.6,0.0,4.1,26.8,0.0,4.8,8.3
2020-09-14 10:50:00,28.1,25.7,0.0,3.4,27.0,0.0,5.0,8.6
2020-09-14 11:00:00,27.7,25.8,0.0,4.2,27.0,0.0,4.4,7.7
2020-09-14 11:10:00,27.4,25.8,0.0,4.0,27.0,0.0,4.8,9.2
2020-09-14 11:20:00,27.1,25.9,0.0,4.4,27.0,0.0,5.1,7.9
2020-09-14 11:30:00,28.6,25.9,0.0,3.1,26.8,0.0,5.7,7.9
2020-09-14 11:40:00,27.4,26.0,0.0,3.5,27.2,0.0,6.0,9.3
2020-09-14 11:50:00,27.4,26.1,0.0,6.4,27.3,0.0,5.5,8.5
2020-09-14 12:00:00,27.1,26.1,0.0,6.2,27.4,0.0,5.6,8.6
2020-09-14 12:10:00,27.7,26.2,0.0,7.1,27.4,0.0,6.3,9.6
2020-09-14 12:20:00,27.8,26.3,0.0,7.2,27.8,0.0,5.4,8.7
2020-09-14 12:30:00,26.9,26.4,0.0,6.5,27.7,0.0,5.2,8.7
2020-09-14 12:40:00,27.5,26.5,0.0,7.4,27.7,0.0,5.5,8.5
2020-09-14 12:50:00,27.7,26.5,0.0,7.1,27.2,0.0,6.5,10.5
2020-09-14 13:00:00,27.0,26.6,0.0,8.2,27.4,0.0,6.3,9.9
2020-09-14 13:10:00,27.2,26.6,0.0,7.6,27.6,0.0,4.8,7.1
2020-09-14 13:20:00,26.7,26.6,0.0,8.0,27.2,0.0,5.1,8.3
2020-09-14 13:30:00,26.4,26.6,0.0,7.4,27.2,0.0,5.3,9.4
2020-09-14 13:40:00,27.5,26.6,0.0,6.4,27.0,0.0,5.8,8.6
2020-09-14 13:50:00,27.0,26.6,0.0,6.1,26.9,0.0,5.4,8.8
2020-09-14 14:00:00,26.5,26.6,0.0,6.2,27.0,0.0,5.4,8.7
2020-09-14 14:10:00,27.6,26.5,0.0,6.6,27.2,0.0,6.2,10.2
2020-09-14 14:20:00,27.1,26.5,0.0,5.3,26.9,0.0,5.8,8.8
2020-09-14 14:30:00,27.2,26.5,0.0,5.0,27.1,0.0,5.7,9.5
2020-09-14 14:40:00,27.4,26.5,0.0,4.7,27.3,0.0,5.8,8.8
2020-09-14 14:50:00,28.2,26.5,0.0,5.6,27.4,0.0,5.7,8.5
2020-09-14 15:00:00,27.2,26.6,0.0,7.2,27.1,0.0,6.7,9.4
2020-09-14 15:10:00,28.1,26.6,0.0,6.6,26.6,0.0,7.0,9.6
2020-09-14 15:20:00,26.6,26.6,0.0,6.1,26.5,0.0,7.3,11.2
2020-09-14 15:30:00,26.7,26.6,0.0,6.9,26.3,0.0,6.7,11.1
2020-09-14 15:40:00,26.3,26.5,0.0,6.7,26.3,0.0,6.0,9.1
2020-09-14 15:50:00,27.4,26.5,0.0,5.3,25.9,0.0,4.9,8.6
2020-09-14 16:00:00,26.8,26.5,0.0,6.1,26.2,0.0,5.8,9.7
2020-09-14 16:10:00,26.9,26.6,0.0,5.9,25.8,0.0,5.2,9.0
2020-09-14 16:20:00,26.9,26.6,0.0,5.1,26.0,0.0,5.2,8.3
2020-09-14 16:30:00,25.9,26.5,0.0,5.3,26.0,0.0,5.8,8.8
2020-09-14 16:40:00,26.0,26.5,0.0,6.5,26.0,0.0,5.3,9.9
2020-09-14 16:50:00,25.8,26.4,0.0,5.6,25.9,0.0,4.8,8.0
2020-09-14 17:00:00,25.6,26.3,0.0,5.0,25.7,0.0,4.7,7.6
2020-09-14 17:10:00,25.5,26.3,0.0,4.2,25.6,0.0,4.6,7.4
2020-09-14 17:20:00,25.8,26.2,0.0,4.8,25.3,0.0,5.0,8.0
2020-09-14 17:30:00,25.9,26.1,0.0,4.4,25.3,0.0,4.9,7.7
2020-09-14 17:40:00,25.4,26.1,0.0,4.1,25.1,0.0,5.0,8.3
2020-09-14 17:50:00,25.1,26.0,0.0,5.2,24.9,0.0,4.8,7.9
2020-09-14 18:00:00,24.8,25.9,0.0,5.4,24.9,0.0,4.8,8.6
2020-09-14 18:10:00,24.5,25.9,0.0,3.9,24.6,0.0,4.8,7.9
2020-09-14 18:20:00,24.3,25.8,0.0,3.2,24.5,0.0,4.1,7.4
2020-09-14 18:30:00,24.2,25.8,0.0,2.6,24.3,0.0,4.0,7.2
2020-09-14 18:40:00,24.1,25.7,0.0,2.5,24.4,0.0,3.2,6.0
2020-09-14 18:50:00,24.0,25.7,0.0,2.5,24.2,0.0,3.1,5.7
2020-09-14 19:00:00,24.1,25.6,0.0,3.2,24.4,0.0,3.2,5.7
2020-09-14 19:10:00,23.9,25.6,0.0,2.6,24.0,0.0,2.6,5.2
2020-09-14 19:20:00,23.7,25.5,0.0,2.8,24.1,0.0,2.4,5.4
2020-09-14 19:30:00,23.6,25.5,0.0,2.2,24.0,0.0,2.6,4.6
2020-09-14 19:40:00,23.5,25.4,0.0,2.0,23.8,0.0,2.6,5.2
2020-09-14 19:50:00,23.7,25.4,0.0,2.1,24.0,0.0,2.7,5.3
2020-09-14 20:00:00,23.5,25.3,0.0,2.6,23.8,0.0,2.7,5.0
2020-09-14 20:10:00,23.5,25.3,0.0,2.0,23.7,0.0,3.0,6.0
2020-09-14 20:20:00,23.2,25.3,0.0,1.8,23.6,0.0,3.8,6.4
2020-09-14 20:30:00,23.3,25.2,0.0,2.3,23.8,0.0,3.9,7.6
2020-09-14 20:40:00,23.3,25.2,0.0,2.5,23.2,0.0,2.9,5.4
2020-09-14 20:50:00,23.1,25.1,0.0,2.0,23.2,0.0,3.5,6.5
2020-09-14 21:00:00,23.1,25.1,0.0,2.2,23.0,0.0,3.8,7.0
2020-09-14 21:10:00,23.1,25.0,0.0,2.1,23.1,0.0,3.1,5.9
2020-09-14 21:20:00,22.8,25.0,0.0,1.8,23.0,0.0,3.1,5.6
2020-09-14 21:30:00,22.7,24.9,0.0,1.6,23.1,0.0,3.8,6.5
2020-09-14 21:40:00,22.7,24.9,0.0,2.0,23.0,0.0,4.3,6.9
2020-09-14 21:50:00,22.8,24.9,0.0,3.0,22.9,0.0,4.1,7.2
2020-09-14 22:00:00,22.8,24.8,0.0,2.9,22.8,0.0,3.6,6.5
2020-09-14 22:10:00,22.6,24.8,0.0,1.6,22.8,0.0,3.0,6.5
2020-09-14 22:20:00,22.4,24.7,0.0,1.6,22.5,0.0,2.3,4.2
2020-09-14 22:30:00,22.3,24.7,0.0,1.3,22.5,0.0,2.2,4.2
2020-09-14 22:40:00,21.9,24.7,0.0,0.3,22.7,0.0,2.4,4.5
2020-09-14 22:50:00,21.4,24.7,0.0,0.0,22.5,0.0,2.1,4.1
2020-09-14 23:00:00,21.5,24.6,0.0,0.1,22.3,0.0,2.2,4.4
2020-09-14 23:10:00,21.7,24.6,0.0,0.4,21.8,0.0,1.9,3.3
2020-09-14 23:20:00,21.5,24.6,0.0,0.6,21.7,0.0,2.2,3.9
2020-09-14 23:30:00,21.4,24.5,0.0,1.0,21.7,0.0,2.2,3.6
2020-09-14 23:40:00,21.2,24.5,0.0,0.4,21.6,0.0,1.9,3.2
2020-09-14 23:50:00,21.2,24.5,0.0,0.0,21.2,0.0,1.7,2.3
2020-09-15 00:00:00,21.2,24.5,0.0,0.0,20.8,0.0,1.9,2.8
2020-09-15 00:10:00,21.1,24.4,0.0,0.4,21.4,0.0,1.9,3.4
2020-09-15 00:20:00,21.2,24.4,0.0,0.7,21.3,0.0,2.0,3.6
2020-09-15 00:30:00,21.3,24.4,0.0,1.3,21.4,0.0,2.1,3.5
2020-09-15 00:40:00,21.1,24.4,0.0,1.5,21.5,0.0,2.3,4.3
2020-09-15 00:50:00,21.2,24.4,0.0,0.9,21.3,0.0,2.5,4.4
2020-09-15 01:00:00,21.3,24.3,0.0,1.3,21.4,0.0,1.7,3.3
2020-09-15 01:10:00,21.3,24.3,0.0,1.4,21.5,0.0,1.7,2.7
2020-09-15 01:20:00,21.3,24.3,0.0,1.4,21.4,0.0,1.9,3.4
2020-09-15 01:30:00,21.2,24.3,0.0,2.2,21.5,0.0,2.0,3.3
2020-09-15 01:40:00,21.2,24.2,0.0,2.2,21.1,0.0,2.0,3.5
2020-09-15 01:50:00,21.0,24.2,0.0,1.7,20.2,0.0,1.6,2.0
2020-09-15 02:00:00,21.0,24.2,0.0,2.3,19.9,0.0,1.6,1.9
2020-09-15 02:10:00,20.8,24.2,0.0,2.0,20.2,0.0,2.0,2.4
2020-09-15 02:20:00,20.5,24.1,0.0,1.4,20.0,0.0,1.8,3.3
2020-09-15 02:30:00,20.4,24.1,0.0,1.8,20.4,0.0,2.2,4.0
2020-09-15 02:40:00,20.2,24.1,0.0,1.4,20.6,0.0,2.4,4.1
2020-09-15 02:50:00,20.3,24.1,0.0,1.5,20.7,0.0,1.9,3.7
2020-09-15 03:00:00,20.1,24.0,0.0,1.7,20.7,0.0,1.1,1.7
2020-09-15 03:10:00,20.5,24.0,0.0,1.8,20.5,0.0,1.1,1.6
2020-09-15 03:20:00,20.2,24.0,0.0,0.9,20.5,0.0,1.0,1.7
2020-09-15 03:30:00,20.2,23.9,0.0,0.2,20.5,0.0,1.2,1.8
2020-09-15 03:40:00,20.1,23.9,0.0,0.0,19.9,0.0,1.3,2.5
2020-09-15 03:50:00,20.2,23.9,0.0,0.4,20.0,0.0,2.7,4.3
2020-09-15 04:00:00,19.8,23.9,0.0,1.0,19.5,0.0,2.8,3.7
2020-09-15 04:10:00,20.0,23.8,0.0,1.4,19.5,0.0,2.3,3.4
2020-09-15 04:20:00,19.8,23.8,0.0,1.3,19.7,0.0,2.3,3.2
2020-09-15 04:30:00,19.9,23.8,0.0,1.6,19.8,0.0,1.9,3.0
2020-09-15 04:40:00,19.7,23.8,0.0,1.4,19.9,0.0,2.6,3.3
2020-09-15 04:50:00,19.5,23.8,0.0,1.1,19.9,0.0,2.2,2.8
2020-09-15 05:00:00,19.5,23.7,0.0,0.7,19.8,0.0,1.1,1.9
2020-09-15 05:10:00,19.6,23.7,0.0,0.3,19.6,0.0,0.9,1.4
2020-09-15 05:20:00,19.5,23.7,0.0,0.7,19.4,0.0,0.5,1.0
2020-09-15 05:30:00,19.3,23.7,0.0,0.1,19.3,0.0,0.1,0.4
2020-09-15 05:40:00,19.4,23.7,0.0,0.0,19.8,0.0,1.0,2.0
2020-09-15 05:50:00,19.9,23.7,0.0,0.0,19.8,0.0,1.5,1.9
2020-09-15 06:00:00,20.6,23.6,0.0,0.0,20.1,0.0,1.6,2.3
2020-09-15 06:10:00,21.2,23.6,0.0,0.0,20.4,0.0,1.8,2.9
2020-09-15 06:20:00,21.2,23.6,0.0,0.7,20.9,0.0,1.0,1.9
2020-09-15 06:30:00,22.2,23.6,0.0,1.3,21.3,0.0,1.9,3.0
2020-09-15 06:40:00,22.2,23.7,0.0,0.5,21.7,0.0,2.0,3.1
2020-09-15 06:50:00,22.4,23.7,0.0,1.6,21.7,0.0,1.9,2.8
2020-09-15 07:00:00,22.2,23.7,0.0,1.4,21.8,0.0,1.5,2.6
2020-09-15 07:10:00,22.5,23.7,0.0,1.3,21.7,0.0,1.6,2.3
2020-09-15 07:20:00,22.4,23.8,0.0,1.3,21.9,0.0,1.6,2.0
